stkcd,day,open_morning,close_morning,volume_morning,high_morning,low_morning,open_afternoon,close_afternoon,volume_afternoon,high_afternoon,low_afternoon,rtn_morning,rtn_afternoon,lh_rtnDiff,lh_volDiff,std_morning,std_afternoon,lh_stdDiff,daily_return,volatility_morning,volatility_afternoon,avg_volatility_morning,avg_volatility_afternoon,intraDSRtn_byT,intraDSVol_byT,intraDSStd_byP,intraDSVol_byP,intraDSStd_byV,intraDSRtn_byV,intraDSRtn_byT_20d_mean,intraDSVol_byT_20d_mean,intraDSStd_byP_20d_mean,intraDSVol_byP_20d_mean,intraDSStd_byV_20d_mean,intraDSRtn_byV_20d_mean,avg_intraDSRtn_byT,intraDS2,intraDS2_final,cumulative_return,intraDSVol_byTN,intraDSVol_byPN,intraDS2Rtn_byVN
000009.XSHE,2023-03-16,117.36,118.47,356417.0,118.87,116.86,116.96,116.86,279497.0,117.36,116.75,0.0094580777096114,-0.0008549931600546,-0.0103130708696661,0.784185378362985,0.0171267893660532,0.0052154582763337,0.3045204892092196,-0.0076812695197095,0.0171267893660532,0.0052154582763337,0.0161466584559691,0.0051799306067408,0.999031296004236,0.1209597524174501,0.5328918720071686,0.1209597524174501,0.5328918720071686,0.999031296004236,0.7312787155265885,0.1733833799909906,0.4542537574643795,0.1733833799909906,0.4542537574643795,0.7312787155265885,0.7347249966273811,0.15244632480175543,0.00027044593018134836,0.03491829318968334,-0.05242362757354049,-0.05242362757354049,0.2677525804776475
000009.XSHE,2023-03-17,117.76,117.56,423326.0,118.57,117.46,117.16,117.66,248415.0,117.76,116.96,-0.0016983695652174,0.0042676681461249,0.0059660377113423,0.586817251952396,0.0094259510869565,0.0068282690338,0.7244116769552179,-0.0077407281388226,0.0094259510869565,0.0068282690338,0.0161466584559691,0.0051799306067408,0.9983266504525198,0.2603845827445342,0.1597175907525564,0.2603845827445342,0.1597175907525564,0.9983266504525198,0.7312279330156044,0.1722077192115676,0.438203585240288,0.1722077192115676,0.438203585240288,0.7312279330156044,0.7347249966273811,0.1521017179448237,0.0002698345837150366,0.0346480001750303,0.08817686353296658,0.08817686353296658,0.2670987174369154
000009.XSHE,2023-03-20,117.56,116.65,360856.0,117.66,116.35,117.86,117.96,153783.0,118.16,117.76,-0.0077407281388226,0.0008484642796537,0.0085891924184764,0.4261616822222714,0.0111432460020415,0.0033938571186152,0.3045662922629055,0.0120874410630089,0.0111432460020415,0.0033938571186152,0.0161466584559691,0.0051799306067408,0.9988371001004102,0.4023655416631392,0.5327101086141494,0.4023655416631392,0.5327101086141494,0.9988371001004102,0.7475043765027449,0.1759939381492113,0.4255148172882043,0.1759939381492113,0.4255148172882043,0.7475043765027449,0.7347249966273811,0.1523513812731265,0.00027027749653135295,0.0350668058350971,0.2263716035139279,0.2263716035139279,0.25133272359766523
000009.XSHE,2023-03-21,118.16,118.06,362579.0,118.67,117.76,119.07,119.17,284898.0,119.27,118.87,-0.0008463100880162,0.0008398421096834,0.0016861521976996,0.7857542769989436,0.0077014218009478,0.0033593684387334,0.4362010711216984,0.0119430797899373,0.0077014218009478,0.0033593684387334,0.0161466584559691,0.0051799306067408,0.9941043026601256,0.1199749180261233,0.3922080780332257,0.1199749180261233,0.3922080780332257,0.9941043026601256,0.7645326835346719,0.1597066840241546,0.4140697981049424,0.1597066840241546,0.4140697981049424,0.7645326835346719,0.7347249966273811,0.150030894218821,0.00026616085888402666,0.03548561149516391,-0.03973176599803131,-0.03973176599803131,0.22957161912545376
000009.XSHE,2023-03-22,119.27,119.47,457016.0,120.18,119.07,118.77,119.07,208556.0,119.17,118.77,0.0016768676113021,0.0025258903763576,0.0008490227650555,0.4563428851506293,0.0093066152427267,0.0033678538351436,0.3618774116374528,-0.0058592115175357,0.0093066152427267,0.0033678538351436,0.0161466584559691,0.0051799306067408,0.2015360881262431,0.3733029634604025,0.468191563330312,0.3733029634604025,0.468191563330312,0.2015360881262431,0.74635506253362,0.1724293611509571,0.4063603971804535,0.1724293611509571,0.4063603971804535,0.74635506253362,0.7347249966273811,0.569481336317723,0.0010102828646190519,0.03527769379158465,0.20087360230944537,0.20087360230944537,-0.5448189744073769
000009.XSHE,2023-03-23,118.26,118.77,339917.0,118.97,117.66,117.96,118.06,292554.0,118.26,117.76,0.0043125317097919,0.0008477449983045,-0.0034647867114873,0.8606630442137345,0.0110772873329951,0.0042387249915225,0.3826500896927144,-0.0016839269175717,0.0110772873329951,0.0042387249915225,0.0161466584559691,0.0051799306067408,0.6701356440094548,0.0748856469296634,0.4462062405191094,0.0748856469296634,0.4462062405191094,0.6701356440094548,0.7631596288239724,0.1750276396278387,0.4216516059050944,0.1750276396278387,0.4216516059050944,0.7631596288239724,0.7347249966273811,0.04597530245820184,8.156204129451111e-05,0.03521828873341915,-0.10014199269817531,-0.10014199269817531,-0.09302398481451757
000009.XSHE,2023-03-24,118.16,118.57,440633.0,118.57,117.36,117.86,117.86,254532.0,118.06,117.56,0.0034698713608665,0.0,-0.0034698713608665,0.5776507887516369,0.0102403520649965,0.0042423213982691,0.4142749557185813,-0.0118917095386691,0.0102403520649965,0.0042423213982691,0.0161466584559691,0.0051799306067408,0.9971263305556474,0.2677076665213624,0.4138664051136267,0.2677076665213624,0.4138664051136267,0.9971263305556474,0.7630944818960301,0.1831127158872594,0.4318811197072207,0.1831127158872594,0.4318811197072207,0.7630944818960301,0.7347249966273811,0.15151405589446185,0.0002687920475302577,0.03479948307335235,0.08459495063410302,0.08459495063410302,0.23403184865961724
000009.XSHE,2023-03-27,118.06,117.16,463279.0,118.57,116.86,117.06,116.96,278518.0,117.16,116.86,-0.0076232424191089,-0.0008542627712285,0.0067689796478804,0.6011884846928093,0.0144841605963069,0.0025627883136852,0.1769373031074172,-0.0128883578012972,0.0144841605963069,0.0025627883136852,0.0161466584559691,0.0051799306067408,0.7975228875955864,0.2490721855137042,0.6989158697449082,0.2490721855137042,0.6989158697449082,0.7975228875955864,0.7535879589994314,0.1925223978326498,0.4319185665846123,0.1925223978326498,0.4319185665846123,0.7535879589994314,0.7347249966273811,0.040983891559514554,7.270707699695751e-05,0.0343509748842028,0.0565497876810544,0.0565497876810544,0.043934928596155
000009.XSHE,2023-03-28,116.96,115.65,541073.0,117.26,115.65,113.94,113.74,413626.0,114.04,113.63,-0.0112004103967167,-0.0017553098121818,0.0094451005845348,0.7644550735298195,0.0137653898768809,0.0035983851149728,0.2614081509610118,-0.0121919584954605,0.0137653898768809,0.0035983851149728,0.0161466584559691,0.0051799306067408,0.7284670988081721,0.1334944312277116,0.585192611661838,0.1334944312277116,0.585192611661838,0.7284670988081721,0.7593671434229463,0.1980877477623951,0.4287249602457819,0.1980877477623951,0.4287249602457819,0.7593671434229463,0.7347249966273811,0.004276851324045056,7.587306785406858e-06,0.03393216922413599,-0.0645933165346835,-0.0645933165346835,-0.030900044614774247
000009.XSHE,2023-03-29,114.44,114.24,374107.0,114.84,113.63,112.83,112.93,193682.0,112.93,112.73,-0.0017476406850751,0.0008862891075069,0.0026339297925821,0.5177181929234149,0.0105732261447047,0.0017725782150137,0.1676478106827881,-0.00437675070028,0.0105732261447047,0.0017725782150137,0.0161466584559691,0.0051799306067408,0.9962177513078992,0.3177676918658557,0.7122683132133596,0.3177676918658557,0.7122683132133596,0.9962177513078992,0.7592699545354422,0.2037558907692144,0.4342687017879198,0.2037558907692144,0.4342687017879198,0.7592699545354422,0.7347249966273811,0.15106868456832956,0.00026800194083054826,0.03378365657872224,0.11401180109664127,0.11401180109664127,0.23694779677245703
000009.XSHE,2023-03-30,112.93,113.74,545292.0,114.54,112.63,113.53,114.14,260373.0,114.14,113.43,0.0071725847870361,0.0053730291552893,-0.0017995556317467,0.47749279285227,0.0169131320286904,0.006253853606976,0.3697631873485886,0.0079127835414103,0.0169131320286904,0.006253853606976,0.0161466584559691,0.0051799306067408,0.1433267731879198,0.3536445048456412,0.4599078840222885,0.3536445048456412,0.4599078840222885,0.1433267731879198,0.7562534309854793,0.2207719002433899,0.4532857292570608,0.2207719002433899,0.4532857292570608,0.7562534309854793,0.7347249966273811,0.6735269018304498,0.001194863895240328,0.03405097934046701,0.13287260460225128,0.13287260460225128,-0.6129266577975594
000009.XSHE,2023-03-31,114.54,114.64,282202.0,114.74,114.14,114.54,114.44,164712.0,114.54,114.34,0.0008730574471799,-0.00087305744718,-0.00174611489436,0.5836670186603922,0.00523834468308,0.00174611489436,0.3333333333333412,0.0026168876482903,0.00523834468308,0.00174611489436,0.0161466584559691,0.0051799306067408,0.9943056117614424,0.262891742029498,0.4992851484886424,0.262891742029498,0.4992851484886424,0.9943056117614424,0.7560381369165877,0.224397445589325,0.4600670815943635,0.224397445589325,0.4600670815943635,0.7560381369165877,0.7347249966273811,0.15012985459950934,0.0002663364185916232,0.03414008692771527,0.03849429644017299,0.03849429644017299,0.23826747484485467
000009.XSHE,2023-04-03,114.54,114.94,403027.0,115.04,113.84,115.95,115.75,289011.0,116.15,115.55,0.00349222978872,-0.0017248814144027,-0.0052171112031228,0.7171008393978567,0.0104766893661603,0.0051746442432083,0.4939197930142361,-0.0026100574212631,0.0104766893661603,0.0051746442432083,0.0161466584559691,0.0051799306067408,0.9980868974063484,0.1647539585952685,0.3385436550422667,0.1647539585952685,0.3385436550422667,0.9980868974063484,0.755999120608989,0.2291659705832729,0.4627639122014487,0.2291659705832729,0.4627639122014487,0.755999120608989,0.7347249966273811,0.15198440283202058,0.00026962646197220265,0.034050979340467025,-0.06441201198800439,-0.06441201198800439,0.24208777679735938
000009.XSHE,2023-04-04,115.75,114.64,429770.0,115.85,114.54,114.24,114.24,155198.0,114.34,114.04,-0.0095896328293736,0.0,0.0095896328293736,0.3611187379295902,0.0113174946004318,0.002626050420168,0.2320346077362241,-0.0096824842986741,0.0113174946004318,0.002626050420168,0.0161466584559691,0.0051799306067408,0.9989582934912468,0.4693795216068335,0.6228843041271923,0.4693795216068335,0.6228843041271923,0.9989582934912468,0.7565633925287737,0.2508764090459846,0.4774753366702765,0.2508764090459846,0.4774753366702765,0.7565633925287737,0.7347249966273811,0.15241063593537096,0.0002703826166926236,0.03372128126764848,0.21850311256084887,0.21850311256084887,0.24239490096247307
000009.XSHE,2023-04-06,114.54,113.53,346490.0,114.54,113.23,114.64,114.34,208045.0,114.64,114.14,-0.0088178802165182,-0.0026168876482902,0.006200992568228,0.6004357990129585,0.0114370525580583,0.0043614794138171,0.3813464519531431,0.0097771514137232,0.0114370525580583,0.0043614794138171,0.0161466584559691,0.0051799306067408,0.5418189902562727,0.249659624726128,0.4475793930030389,0.249659624726128,0.4475793930030389,0.5418189902562727,0.783400879659047,0.2544292636296338,0.4846845082248077,0.2544292636296338,0.4846845082248077,0.783400879659047,0.7347249966273811,0.15111464799231406,0.0002680834817989512,0.034050979340467025,-0.004769638903505818,-0.004769638903505818,-0.24158188940277436
000009.XSHE,2023-04-07,114.14,114.64,272525.0,114.94,113.74,115.55,115.35,242860.0,115.55,115.25,0.0043805852461888,-0.0017308524448291,-0.0061114376910179,0.8911476011375103,0.0105134045908533,0.0025962786672435,0.2469493725659858,0.0061933007676202,0.0105134045908533,0.0025962786672435,0.0161466584559691,0.0051799306067408,0.998366396832778,0.0575589122683516,0.6034540444201373,0.0575589122683516,0.6034540444201373,0.998366396832778,0.8032490941675187,0.2444793093039496,0.4862548618920695,0.2444793093039496,0.4862548618920695,0.8032490941675187,0.7347249966273811,0.152121163366578,0.00026986908067769505,0.03426186729695456,-0.18692039703559798,-0.18692039703559798,0.19511730266525928
000009.XSHE,2023-04-10,114.94,115.35,411463.0,116.35,114.94,114.74,114.74,186248.0,115.04,114.64,0.0035670784757264,0.0,-0.0035670784757264,0.452648233255481,0.0122672698799373,0.0034861425832317,0.2841824315720943,-0.0078890333766796,0.0122672698799373,0.0034861425832317,0.0161466584559691,0.0051799306067408,0.9972044225286476,0.3767958093396843,0.5570575100551731,0.3767958093396843,0.5570575100551731,0.9972044225286476,0.8303887706515164,0.253757662560113,0.4892139772404544,0.253757662560113,0.4892139772404544,0.8303887706515164,0.7347249966273811,0.15155231354984247,0.00026885991815429156,0.03399157428230152,0.12303814677957131,0.12303814677957131,0.1668156518771312
000009.XSHE,2023-04-11,114.64,114.44,349270.0,115.04,113.23,114.64,114.64,196545.0,114.84,114.54,-0.0017445917655268,0.0,0.0017445917655268,0.5627308386062359,0.0157885554780181,0.0026168876482902,0.1657458563535893,0.0070779447745543,0.0157885554780181,0.0026168876482902,0.0161466584559691,0.0051799306067408,0.9943006685677696,0.279810924941971,0.7152512019062276,0.279810924941971,0.7152512019062276,0.9943006685677696,0.8522765972738867,0.2597422311441051,0.4972528583886924,0.2597422311441051,0.4972528583886924,0.8522765972738867,0.7347249966273811,0.15012742487940003,0.00026633210817012963,0.03423216476787181,0.02006869379786591,0.02006869379786591,0.14202407129388284
000009.XSHE,2023-04-12,114.74,115.25,286026.0,115.65,114.74,114.84,115.04,209104.0,115.14,114.64,0.0044448317936204,0.0017415534656914,-0.0027032783279289,0.7310664065504534,0.0079309743768521,0.0043538836642284,0.5489721006962321,-0.0113665943600868,0.0079309743768521,0.0043538836642284,0.0161466584559691,0.0051799306067408,0.43626698709002,0.1553571789195694,0.2909420101209418,0.1553571789195694,0.2909420101209418,0.43626698709002,0.8241554499066102,0.2578487996962889,0.505857840076836,0.2578487996962889,0.505857840076836,0.8241554499066102,0.7347249966273811,0.2548740426467016,0.0004521568337728411,0.03384306163688776,-0.10249162077671947,-0.10249162077671947,-0.3878884628165902
000009.XSHE,2023-04-13,114.54,113.94,380973.0,114.84,113.84,113.43,113.23,206879.0,113.43,113.13,-0.0052383446830802,-0.0017632019747862,0.0034751427082939,0.5430279836103871,0.0087305744718002,0.0026448029621794,0.3029357312880305,0.0114972792697911,0.0087305744718002,0.0026448029621794,0.0161466584559691,0.0051799306067408,0.4956314031505617,0.2961527731419447,0.5345252315885322,0.2961527731419447,0.5345252315885322,0.4956314031505617,0.798978579694665,0.2492960165392418,0.5005799517882348,0.2492960165392418,0.5005799517882348,0.798978579694665,0.7347249966273811,0.1943271480105204,0.0003447442001080539,0.03423216476787181,0.046856756602702915,0.046856756602702915,-0.3033471765441033
000009.XSHE,2023-04-14,113.53,115.25,640250.0,115.75,113.33,114.84,114.54,210024.0,114.84,114.54,0.0151501805690125,-0.002612330198537,-0.0177625107675496,0.3280343615775087,0.02131595173082,0.002612330198537,0.1225528295206253,0.0279392624728849,0.02131595173082,0.002612330198537,0.0161466584559691,0.0051799306067408,0.9994373332991162,0.5059851294934812,0.7813268131555203,0.5059851294934812,0.7813268131555203,0.9994373332991162,0.7989988815594091,0.2685472853930434,0.5130016988456523,0.2685472853930434,0.5130016988456523,0.7989988815594091,0.7347249966273811,0.15264477013247865,0.0002707979802037243,0.035188586204336424,0.23743784410043778,0.23743784410043778,0.2004384517397071
000009.XSHE,2023-04-17,115.95,118.47,2148815.0,119.47,115.55,117.86,118.16,369541.0,118.16,117.66,0.0217335058214747,0.0025453928389614,-0.0191881129825132,0.1719743207302629,0.0338076757222941,0.0042423213982691,0.1254839709513535,-0.0127458428294083,0.0338076757222941,0.0042423213982691,0.0161466584559691,0.0051799306067408,0.7899951846630452,0.7065220326248294,0.7768091581922706,0.7065220326248294,0.7768091581922706,0.7899951846630452,0.7885823082699354,0.2908541578870581,0.5438562772176381,0.2908541578870581,0.5438562772176381,0.7885823082699354,0.7347249966273811,0.03624915982766683,6.430747189631714e-05,0.034740078015186866,0.4156678747377713,0.4156678747377713,0.0014128763931098298
000009.XSHE,2023-04-18,118.26,116.96,738409.0,118.67,116.86,116.96,116.75,275675.0,117.06,116.75,-0.0109927278877051,-0.0017954856361148,0.0091972422515902,0.3733364571666921,0.015305259597497,0.0026504787961696,0.173174377035924,-0.0258207934336525,0.015305259597497,0.0026504787961696,0.0161466584559691,0.0051799306067408,0.7186348496586968,0.4563073670380727,0.7043841184834617,0.4563073670380727,0.7043841184834617,0.7186348496586968,0.7745721957478497,0.2935512491558048,0.5524399777111036,0.2935512491558048,0.5524399777111036,0.7745721957478497,0.7347249966273811,0.011070923901304833,1.964026562364743e-05,0.03384306163688775,0.16275611788226785,0.16275611788226785,-0.055937346089152906
000009.XSHE,2023-04-19,116.45,113.94,953625.0,116.45,113.43,113.53,113.33,308355.0,113.63,113.23,-0.0215543151567196,-0.0017616489033735,0.019792666253346,0.3233503735745183,0.0259338772005152,0.003523297806747,0.1358569634422826,-0.0336141829032824,0.0259338772005152,0.003523297806747,0.0161466584559691,0.0051799306067408,0.8485251114318557,0.5113155517479571,0.7605269045385258,0.5113155517479571,0.7605269045385258,0.8485251114318557,0.7672932361864363,0.3131182808418965,0.5708559190363687,0.3131182808418965,0.5708559190363687,0.7672932361864363,0.7347249966273811,0.07187708085689785,0.00012751284110222046,0.032705454773018346,0.19819727090606054,0.19819727090606054,0.08123187524541942
000009.XSHE,2023-04-20,112.83,110.11,1089292.0,113.13,110.01,111.42,111.52,229333.0,111.62,111.22,-0.0241070637241868,0.000897504936277,0.0250045686604639,0.210533998230043,0.0276522201542142,0.0035900197451086,0.1298275409745545,0.0100808282626463,0.0276522201542142,0.0035900197451086,0.0161466584559691,0.0051799306067408,0.9996002329628092,0.652163427808117,0.7699352266148104,0.652163427808117,0.7699352266148104,0.9996002329628092,0.8071964434282645,0.3270613040592822,0.5859431022005936,0.3270613040592822,0.5859431022005936,0.8071964434282645,0.7347249966273811,0.1527243590606275,0.00027093917417303346,0.03303515284583689,0.3251021237488348,0.3251021237488348,0.19240378953454473
000009.XSHE,2023-04-21,111.42,111.22,441517.0,112.63,110.92,110.31,109.91,294233.0,110.31,109.71,-0.0017950098725543,-0.0036261445018584,-0.0018311346293041,0.6664137507729034,0.0153473344103392,0.0054392167527876,0.3544079126290088,-0.0298507462686566,0.0153473344103392,0.0054392167527876,0.0161466584559691,0.0051799306067408,0.3371538540555867,0.2001821270784888,0.4764308071964844,0.2001821270784888,0.4764308071964844,0.3371538540555867,0.7905473539305711,0.3333261280667235,0.5874543305344624,0.3333261280667235,0.5874543305344624,0.7905473539305711,0.7347249966273811,0.3709070602968553,0.0006580040880831876,0.03204902888028953,-0.13314400098823473,-0.13314400098823473,-0.4533934998749844
000009.XSHE,2023-04-24,109.0,107.9,600769.0,109.21,107.29,107.39,107.5,262738.0,107.6,107.29,-0.010091743119266,0.0010243039389142,0.0111160470581802,0.437336147504282,0.0176146788990824,0.00288667473694,0.1638789303783664,-0.0252085264133457,0.0176146788990824,0.00288667473694,0.0161466584559691,0.0051799306067408,0.9991012081876244,0.3914629528146099,0.7180415502308347,0.3914629528146099,0.7180415502308347,0.9991012081876244,0.79064609781217,0.3395138923813859,0.6026630877903227,0.3395138923813859,0.6026630877903227,0.79064609781217,0.7347249966273811,0.15248050007610223,0.00027050655849673703,0.031241120089238673,0.051949060433224004,0.051949060433224004,0.2084551103754544
000009.XSHE,2023-04-25,107.8,105.18,798548.0,108.1,103.97,104.17,104.48,199075.0,104.88,103.97,-0.0243042671614099,0.0029759047710473,0.0272801719324572,0.249296222644099,0.0383116883116882,0.0087357204569453,0.228017110232133,0.012454839323065,0.0383116883116882,0.0087357204569453,0.0161466584559691,0.0051799306067408,0.9996335677171712,0.6009013424850781,0.6285082121745929,0.6009013424850781,0.6285082121745929,0.9996335677171712,0.8007516318182493,0.3571053502299546,0.599142704911807,0.3571053502299546,0.599142704911807,0.8007516318182493,0.7347249966273811,0.15274064379153662,0.00027096806394262416,0.03163022322022272,0.2437959922551235,0.2437959922551235,0.1988819358989219
000009.XSHE,2023-04-26,104.48,106.49,500964.0,106.89,103.67,106.39,106.49,221348.0,106.59,105.99,0.0192381316998467,0.0009399379640943,-0.0182981937357524,0.4418441245279101,0.0308192955589586,0.0056396277845662,0.1829901586743748,0.0009390553103578,0.0308192955589586,0.0056396277845662,0.0161466584559691,0.0051799306067408,0.9063864965968376,0.3871124943184232,0.690441764271689,0.3871124943184232,0.690441764271689,0.9063864965968376,0.8096476017076825,0.3697862533844901,0.6044051625422996,0.3697862533844901,0.6044051625422996,0.8096476017076825,0.7347249966273811,0.10460011685801689,0.00018556482707950706,0.03165992574930548,0.01732624093393309,0.01732624093393309,0.0967388948891551
000009.XSHE,2023-04-27,106.79,106.59,285031.0,106.89,105.48,105.78,105.88,196415.0,106.19,105.68,-0.0018728345350688,0.0009453582907921,0.002818192825861,0.6891004838070245,0.0132034834722351,0.0048213272830401,0.3651557025218884,0.0037526972511492,0.0132034834722351,0.0048213272830401,0.0161466584559691,0.0051799306067408,0.996464173196198,0.1840621793475475,0.4647764982365082,0.1840621793475475,0.4647764982365082,0.996464173196198,0.8096599228020974,0.3631009777585748,0.592030571793457,0.3631009777585748,0.592030571793457,0.8096599228020974,0.7347249966273811,0.1511895229221314,0.00026821631294504834,0.03177873586563648,-0.1790387984110273,-0.1790387984110273,0.18680425039410054
000009.XSHE,2023-04-28,105.99,106.99,329341.0,107.6,105.99,107.19,107.39,256968.0,107.39,106.89,0.0094348523445608,0.001865845694561,-0.0075690066499997,0.7802490427854413,0.0151901122747428,0.0046646142364026,0.3070822751033024,0.0047668006355734,0.0151901122747428,0.0046646142364026,0.0161466584559691,0.0051799306067408,0.6691900556287277,0.1234383234757877,0.5298586936213132,0.1234383234757877,0.5298586936213132,0.6691900556287277,0.8359530869241378,0.3515906686900821,0.5955281122734082,0.3515906686900821,0.5955281122734082,0.8359530869241378,0.7347249966273811,0.04667980024527571,8.281184878959937e-05,0.03193021876395852,-0.2281523452142944,-0.2281523452142944,-0.16676303129541015
000009.XSHE,2023-05-04,106.59,107.5,448535.0,108.1,105.68,106.29,106.09,244661.0,106.29,106.09,0.0085373862463645,-0.0018816445573431,-0.0104190308037076,0.5454669089368722,0.0227038183694529,0.0018816445573431,0.0828778898211598,-0.0234418604651162,0.0227038183694529,0.0018816445573431,0.0161466584559691,0.0051799306067408,0.9990411381279606,0.294107294325211,0.8465859688871561,0.294107294325211,0.8465859688871561,0.9990411381279606,0.8361898632424637,0.3531514463048677,0.6128931532933339,0.3531514463048677,0.6128931532933339,0.8361898632424637,0.7347249966273811,0.15245113610811,0.0002704544656329189,0.031181715031073167,-0.059044151979656734,-0.059044151979656734,0.1628512748854969
000009.XSHE,2023-05-05,106.69,104.98,406191.0,107.09,104.58,105.18,105.28,156641.0,105.38,105.18,-0.016027743931015,0.0009507510933637,0.0169784950243787,0.3856338520548215,0.0235261036648233,0.0019015021867274,0.0808252064947994,0.0076204991426938,0.0235261036648233,0.0019015021867274,0.0161466584559691,0.0051799306067408,0.9994113663402407,0.4433827500845122,0.8501036459285197,0.4433827500845122,0.8501036459285197,0.9994113663402407,0.8362560866891583,0.3670828858793299,0.6384711528376465,0.3670828858793299,0.6384711528376465,0.8362560866891583,0.7347249966273811,0.1526320819079569,0.0002707754707815549,0.031419335263735186,0.07629986420518231,0.07629986420518231,0.16315527965108245
000009.XSHE,2023-05-08,105.28,105.78,257949.0,106.29,105.08,108.4,108.7,390669.0,108.8,107.9,0.0047492401215805,0.0027675276752767,-0.0019817124463038,1.5145203121547282,0.011493161094225,0.0083025830258301,0.722393339635864,0.0162601626016261,0.011493161094225,0.0083025830258301,0.0161466584559691,0.0051799306067408,0.2632886386014544,0.2046196682761715,0.1610935720998263,0.2046196682761715,0.1610935720998263,0.2632886386014544,0.7994726039446687,0.3538448932127968,0.6153816162362783,0.3538448932127968,0.6153816162362783,0.7994726039446687,0.7347249966273811,0.47236993332109983,0.0008380033180390275,0.031930218763958525,-0.14922522493662527,-0.14922522493662527,-0.5361839653432143
000009.XSHE,2023-05-09,108.7,107.5,542729.0,108.7,106.79,106.29,106.19,304142.0,106.59,105.88,-0.0110395584176633,-0.0009408222786716,0.0100987361389916,0.5603938613930709,0.017571297148114,0.0066798381785681,0.3801562356075175,-0.0066046511627906,0.017571297148114,0.0066798381785681,0.0161466584559691,0.0051799306067408,0.8422364889613982,0.2817276775296152,0.4489261867958656,0.2817276775296152,0.4489261867958656,0.8422364889613982,0.814493478879925,0.3554482958529712,0.6154489559259195,0.3554482958529712,0.6154489559259195,0.814493478879925,0.7347249966273811,0.06817592665214017,0.00012094684423117766,0.03171933080747099,-0.07372061832335602,-0.07372061832335602,0.027743010081473285
000009.XSHE,2023-05-10,105.08,106.79,338119.0,107.19,104.78,108.8,109.11,315440.0,109.21,108.5,0.0162733155690902,0.0028492647058823,-0.0134240508632079,0.9329259816810058,0.0229349067377236,0.0065257352941175,0.2845328899194512,0.0197584043449761,0.0229349067377236,0.0065257352941175,0.0161466584559691,0.0051799306067408,0.701633061002646,0.0347007691725658,0.5567972162220601,0.0347007691725658,0.5567972162220601,0.701633061002646,0.7996568120884184,0.3543053886981819,0.6131161145160157,0.3543053886981819,0.6131161145160157,0.7996568120884184,0.7347249966273811,0.02303861844389384,4.087143854241536e-05,0.03234605417111706,-0.3196046195256161,-0.3196046195256161,-0.09802375108577244
000009.XSHE,2023-05-11,109.11,108.9,387002.0,109.21,108.2,109.21,109.0,188988.0,109.21,108.9,-0.0019246631839427,-0.0019229008332569,1.7623506857822671e-06,0.4883385615578214,0.0092567134084867,0.0028385678967126,0.3066496467428907,0.0074380165289256,0.0092567134084867,0.0028385678967126,0.0161466584559691,0.0051799306067408,0.0004568558494232,0.3437802739571211,0.5301938344065927,0.3437802739571211,0.5301938344065927,0.0004568558494232,0.7498194337544571,0.3526546119290537,0.6117729307335866,0.3526546119290537,0.6117729307335866,0.7498194337544571,0.7347249966273811,0.9987435773455126,0.001771811397481091,0.03258664465668735,-0.0088743379719326,-0.0088743379719326,-0.7493625779050339
000009.XSHE,2023-05-12,109.11,109.71,472868.0,110.11,108.2,109.61,109.61,306555.0,109.71,109.31,0.0054990376684079,0.0,-0.0054990376684079,0.6482887401981102,0.0175052699110988,0.0036493020709788,0.2084687690913627,0.0257041290675417,0.0175052699110988,0.0036493020709788,0.0161466584559691,0.0051799306067408,0.9981848009394916,0.2133796410907379,0.6546774417102946,0.2133796410907379,0.6546774417102946,0.9981848009394916,0.7500136403730433,0.3493330477364921,0.60874424272379,0.3493330477364921,0.60874424272379,0.7500136403730433,0.7347249966273811,0.1520323125640462,0.0002697114557695884,0.03342425597682096,-0.1359534066457542,-0.1359534066457542,0.24817116056644828
000009.XSHE,2023-05-15,109.21,112.53,1214682.0,113.43,109.21,112.63,112.93,377059.0,113.03,112.63,0.0304001465067302,0.0026635887418983,-0.0277365577648318,0.3104178706854963,0.0386411500778318,0.0035514516558643,0.0919085391793716,0.0044432595752244,0.0386411500778318,0.0035514516558643,0.0161466584559691,0.0051799306067408,0.8386279189914597,0.5262307121540111,0.8314581798389563,0.5262307121540111,0.8314581798389563,0.8386279189914597,0.7701316869681152,0.3678767243982141,0.6357700512096908,0.3678767243982141,0.6357700512096908,0.7701316869681152,0.7347249966273811,0.0660387513475943,0.00011715540902307967,0.03357276862223472,0.15835398775579695,0.15835398775579695,0.06849623202334454
000009.XSHE,2023-05-16,112.93,113.03,561655.0,113.63,111.92,113.23,113.23,244585.0,113.23,112.83,0.0008855042946957,0.0,-0.0008855042946957,0.4354719534233648,0.0151421234392986,0.0035326326945156,0.2332983685331301,-0.0053083252233919,0.0151421234392986,0.0035326326945156,0.0161466584559691,0.0051799306067408,0.9888331077145786,0.39326999404156,0.6213348818491136,0.39326999404156,0.6213348818491136,0.9888331077145786,0.794791772196316,0.3727325854431949,0.6401105337227199,0.3727325854431949,0.6401105337227199,0.794791772196316,0.7347249966273811,0.14743143044191645,0.0002615493052763429,0.03339455344773821,0.020537408598365114,0.020537408598365114,0.19404133551826253
